time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
574,-69.27996492,-75.14273611,-73.25562214,-70.06648049,-71.9039758,-72.3180564,-65.8536632,-71.55931173,-72.53974966,-71.53531201,-72.66721975,-71.79386295,-72.86081551,-73.58851677,-75.15226118,-73.66055194,-42.40052729,-42.44719974,-45.13661685,-51.64951443,-46.34092062,-32.15805403,-39.18995244,-37.65547023,-42.90419239,-47.2465748,-32.15311204,-42.31258466,-40.55342908,-39.28385876,-39.41131354,-43.39949085
575,-67.88648263,-66.09645559,-74.22162607,-69.2154258,-69.79282887,-70.46725529,-76.26411231,-72.30910231,-67.99759562,-70.59201457,-74.00096975,-67.5237527,-77.51532238,-65.92993754,-71.46374781,-66.2180897,-37.66457263,-33.7270576,-38.32317802,-41.13693968,-44.20571696,-32.9045198,-37.97169197,-37.61067885,-49.11964548,-43.43865771,-39.42023711,-34.05772195,-42.07237947,-44.79386861,-39.46585367,-38.93285398
576,-72.51787502,-65.78947173,-67.69812333,-72.83569726,-70.64237,-68.64536981,-70.20679674,-72.89606013,-74.96601783,-69.30485574,-66.28357542,-68.14124739,-69.60723372,-68.44202638,-72.90641227,-66.37079097,-35.65472615,-42.93806244,-38.73976507,-41.22221651,-34.85049256,-44.92726675,-36.00020395,-42.43213259,-48.48681406,-37.60729919,-36.42647593,-44.07300786,-37.3023528,-41.77915276,-43.05759683,-44.04970502
577,-75.863479,-67.05336394,-69.61159369,-75.55481441,-73.9879669,-66.79129507,-67.99806812,-67.4058558,-70.2243614,-72.07073623,-66.41863953,-63.71303292,-75.00053207,-67.43611707,-70.15692147,-70.1363461,-45.3267107,-42.901534,-31.83310785,-37.23049307,-30.74272557,-34.2903003,-45.43280669,-53.48243591,-39.71881187,-38.88360548,-33.51025994,-34.16214424,-34.5226667,-44.31990219,-35.89115527,-42.85457719
578,-75.45100461,-70.73259739,-70.39335199,-66.79487549,-66.47309479,-66.578911,-67.21712961,-69.86230814,-73.22868313,-75.24648424,-68.58116109,-70.67071982,-69.77550296,-73.26494131,-72.03775157,-69.56652706,-45.44969113,-46.15639566,-43.11662384,-46.63605239,-37.33978458,-34.04167505,-47.1010561,-34.22740159,-34.24129631,-36.50097421,-48.69870401,-41.75683532,-43.2804253,-34.15412209,-45.81877387,-40.20058319
579,-68.05226116,-72.8479156,-67.39291656,-70.81439003,-71.88680348,-71.32720649,-70.2738449,-68.10790262,-67.85543933,-69.66267347,-69.98955601,-68.74027849,-75.91130477,-66.87062677,-66.84024496,-72.61924975,-41.46319666,-47.48765298,-36.62340183,-39.75849032,-43.46574604,-39.21975183,-43.27129131,-31.89349118,-33.51275107,-41.68556349,-40.43137677,-43.26507009,-41.56386679,-45.96439986,-38.0210359,-32.7808158
580,-73.97591415,-67.0309515,-65.70219206,-70.45216845,-67.09658531,-73.74649322,-71.02385769,-71.71742884,-70.76547474,-66.96117447,-65.7890455,-63.91385152,-70.78325067,-77.26081264,-76.09545364,-70.87348476,-40.72047042,-38.44717924,-36.11415118,-36.5084753,-34.86753014,-44.26002943,-37.70152709,-32.35074217,-39.64592086,-35.33680289,-38.72925708,-33.53560864,-38.75517424,-39.11968896,-40.8167745,-48.44233263
581,-70.14604244,-71.1244395,-68.84895417,-70.14930298,-67.89938833,-68.94593415,-67.40732253,-69.52407257,-73.34135178,-70.89579406,-72.9228493,-73.99119769,-76.03282668,-71.12350518,-66.11899084,-68.2397189,-46.00211438,-39.51698979,-44.35433498,-42.1570186,-43.26866331,-25.39472296,-37.3857605,-42.25054352,-52.84160203,-35.84142615,-30.83768132,-29.087557,-33.34640602,-38.96322523,-39.68894368,-40.54219235
582,-73.66254327,-66.78085776,-70.90287426,-64.88342274,-67.4773453,-68.40356747,-69.38116034,-67.51385078,-70.14027853,-68.29413335,-68.03256675,-70.83042368,-71.90126645,-71.93000758,-71.73669555,-72.06573286,-42.57637922,-39.12369519,-43.20593305,-45.15531936,-42.73029968,-34.81343663,-42.47462823,-36.76044929,-32.39057872,-45.21543405,-46.97843556,-30.66289806,-46.08145388,-43.81573801,-40.88033162,-39.7984247
583,-70.70078263,-76.17710942,-65.69938233,-71.5871201,-69.12626592,-72.1848532,-71.52534171,-69.24833513,-72.28268065,-73.23066864,-68.06427955,-75.27845104,-67.37788902,-70.95802568,-70.08421384,-66.42534263,-46.91063449,-26.02776223,-36.90318023,-42.93804048,-45.55909675,-37.34885126,-39.27913296,-42.54415249,-35.77720504,-38.32842211,-43.74080351,-47.78793546,-50.17183113,-37.0861791,-34.00918753,-32.42815057
584,-64.45781786,-68.80123262,-71.91025441,-62.80451977,-71.57752693,-75.83591159,-72.26118884,-70.56451627,-70.11705132,-67.29882918,-66.58089193,-70.34199967,-68.17499621,-74.18093478,-72.96527416,-70.60893064,-37.83414301,-42.20252625,-53.76889204,-33.06252697,-35.31047948,-50.75713823,-38.70441055,-38.04750256,-40.93353151,-36.6867317,-36.2260553,-39.14624419,-43.27629024,-42.20544266,-31.38263798,-40.19710621
585,-75.40468019,-66.76278347,-64.56174484,-70.16844005,-70.7342196,-69.97014299,-75.43381702,-69.90294747,-69.02494937,-69.99561392,-70.91280619,-68.94687488,-73.85992179,-64.30061597,-70.78482533,-69.3179583,-39.62063431,-43.85989753,-48.43037817,-41.59656249,-39.45377214,-38.92866459,-34.20051146,-37.85151873,-36.81558024,-40.57665212,-43.06847206,-45.16654054,-36.76259941,-45.26301293,-43.19463581,-36.74697164
586,-64.17818168,-73.70690245,-69.92348582,-75.28909769,-67.38027296,-66.20140705,-69.71628288,-76.0519107,-68.3721304,-70.32932725,-70.4076719,-69.3667153,-78.85091724,-68.52939161,-69.18538071,-71.2244144,-53.4394695,-32.09525502,-40.20103131,-40.97142901,-33.03441909,-45.85518458,-47.61168728,-42.40209084,-40.13986184,-37.53972169,-40.91261248,-28.41467499,-40.69435334,-41.04515521,-41.79537209,-35.25277584
587,-69.66604791,-72.91661429,-67.98441816,-70.2394331,-75.58050398,-71.16823881,-68.92691634,-72.07197,-72.2281137,-68.04373204,-67.86045851,-66.57310081,-65.72872373,-69.77531484,-73.20864992,-71.00023807,-40.14492609,-43.66603287,-47.48471572,-34.79405036,-36.05949297,-38.56261407,-34.66107947,-42.94640342,-34.28939803,-45.64646102,-42.31555632,-32.43779893,-35.35511991,-39.20159504,-35.98468783,-35.95914619
588,-72.20080464,-71.43648743,-69.36066408,-69.80941441,-70.86444605,-70.10352334,-64.32508034,-66.95119694,-71.81127356,-69.21177784,-74.06850852,-73.51554053,-64.83988589,-73.1125573,-65.57790883,-66.66384016,-45.03762587,-37.66401681,-38.69770338,-42.70723693,-36.81285768,-43.10003184,-34.25444654,-47.25133661,-40.10687405,-37.55982685,-46.97489738,-39.25826367,-40.45348465,-38.0350699,-52.72984758,-35.36191654
589,-75.93273902,-67.58819536,-68.05712678,-70.77507668,-69.88185082,-68.64775329,-73.2220737,-72.84749111,-68.88986661,-72.42814568,-70.44133975,-71.57241067,-65.40668339,-67.36389103,-74.19562857,-74.84406058,-42.60806798,-43.05343817,-45.3112854,-41.36133412,-33.67841517,-38.34873528,-43.6042275,-41.18402222,-35.38320611,-42.23000488,-47.31421547,-40.69789436,-45.78394818,-46.68262929,-49.97184577,-41.41843123
590,-66.35645326,-64.67859931,-68.17782771,-69.48771871,-67.37613815,-71.09831436,-68.37141348,-72.19865637,-66.30155551,-71.77683221,-75.80135245,-70.33430479,-73.65099796,-71.16100316,-69.5312718,-67.21380036,-43.76985945,-35.54259019,-42.47055024,-45.91434254,-37.37780912,-43.96236823,-33.18376811,-36.2934017,-44.46765071,-46.24662341,-43.9656784,-47.86116316,-39.27039959,-44.36237668,-39.31357121,-43.40618246
591,-69.09451585,-67.13693979,-67.19880347,-70.96020236,-71.78208815,-67.28919474,-72.55223012,-75.59563083,-70.03325209,-71.50354814,-68.27122872,-70.65001888,-74.1335765,-72.20697902,-71.38124792,-72.86122634,-42.42199729,-43.75490328,-37.84635638,-40.07572838,-42.57414403,-33.45621548,-42.05992612,-32.25604452,-39.54344011,-41.05616897,-38.17432678,-38.64633499,-34.56673059,-46.05339325,-34.29905498,-30.63345164
592,-70.51855959,-72.30448502,-67.30988181,-67.72299461,-70.90531896,-69.6724924,-66.26708197,-65.94938326,-70.04771322,-70.46217518,-73.83035862,-69.15888282,-69.8512468,-69.1649595,-68.81079115,-65.40040505,-34.62165855,-31.27471017,-43.89871139,-37.86913383,-40.56441934,-39.74888457,-35.90900469,-43.89994498,-45.88686504,-35.67790372,-30.29863022,-38.19729725,-38.19153066,-41.02936804,-35.8495244,-47.5305689
593,-73.78476154,-68.7885908,-67.51502631,-75.92274535,-71.67895318,-72.53377519,-71.02491373,-72.98154036,-68.72945709,-71.67961133,-70.07300249,-73.45559299,-72.13148334,-65.03522916,-68.38567038,-64.09128912,-38.27596859,-47.35789626,-44.0386363,-39.10313182,-38.95253416,-47.47520768,-44.86717049,-38.4567405,-26.4036302,-36.83293575,-42.50459024,-53.54868972,-39.05198056,-43.13943207,-43.11118299,-41.90541882
594,-71.98624382,-64.42183695,-70.01220183,-67.66644893,-67.28734948,-72.5528655,-72.65556,-71.46648736,-70.20069245,-69.34475954,-65.28356655,-73.1149874,-72.04400342,-74.62064568,-70.29275777,-66.10559155,-38.87075204,-42.8538429,-44.22721931,-40.8921529,-44.13613718,-37.97596095,-45.0016415,-50.57861661,-34.54069071,-48.03217438,-30.35636833,-37.47590545,-42.86669826,-31.58382848,-38.137838,-40.73714462
595,-68.68644656,-71.16862335,-66.73215835,-69.76749353,-70.5571436,-63.32744502,-70.88543359,-68.26138946,-73.34639254,-64.68967158,-67.04325581,-62.40322244,-69.4795595,-69.57020667,-66.60132693,-65.24110666,-45.08926761,-34.52586137,-41.76493476,-39.84532686,-35.80048897,-52.0680381,-39.24721036,-39.58425157,-46.0352246,-30.45583734,-30.32257611,-35.16402682,-38.92440485,-30.87387279,-40.15312045,-39.19255479
596,-62.0450028,-68.50549418,-70.29603938,-71.92706812,-70.90178555,-69.96268803,-63.23504121,-75.30986772,-72.94929215,-69.60624651,-68.78319079,-68.04955831,-72.86098407,-66.42151593,-69.8028442,-73.80395298,-33.56615463,-40.44765746,-34.46713791,-35.72122015,-45.67540446,-50.91912035,-35.09038426,-38.40877639,-38.60346469,-37.61131207,-41.37697927,-35.90795473,-35.59718991,-39.05215669,-45.12694613,-38.88007839
597,-69.54763704,-73.19682515,-73.47847655,-70.8071478,-63.82952576,-68.92642059,-67.11609372,-72.11507447,-72.88009998,-68.19983276,-71.75309087,-68.77491859,-78.15723285,-69.74872652,-67.2667806,-67.78827362,-39.49042726,-54.38512253,-40.72422756,-40.93902624,-43.97633866,-39.18453485,-36.26695723,-39.71602509,-47.93345474,-40.95200024,-37.43563317,-40.25031063,-37.7387653,-38.08281628,-31.48295681,-40.64723118
598,-70.81578378,-76.64457441,-68.88457129,-65.00569388,-69.85532724,-72.49207694,-73.23132012,-66.39014426,-75.38303969,-74.30370552,-71.71079592,-66.6303103,-70.21527404,-73.02058035,-65.08232212,-70.6528702,-40.37781475,-33.36723958,-43.511006,-47.76582582,-35.54007719,-44.29586046,-41.19088145,-45.29774431,-47.18740241,-40.34200319,-38.68980698,-37.72812929,-35.76086418,-48.73387351,-24.91159085,-44.74240264
599,-69.01024245,-73.03741694,-66.39477021,-65.9581688,-66.67685198,-74.76984391,-73.44008532,-64.40736692,-70.06605473,-70.20793286,-71.4924524,-65.52852188,-71.74914709,-69.24379624,-68.77853828,-68.8507261,-39.23748605,-32.89446573,-33.59439371,-39.08181382,-42.46921653,-34.44591962,-43.33079183,-29.41705447,-39.10698811,-42.78313541,-43.58235669,-42.0770486,-39.59200338,-30.99062796,-50.01847859,-41.4873282
600,-70.35287943,-66.98606486,-69.26117498,-66.9210353,-72.56299859,-64.99558768,-75.72747785,-74.00953595,-67.90647025,-67.5179942,-74.41307661,-68.53359507,-70.50544237,-68.08369493,-72.95930537,-70.63524503,-43.92346869,-35.51859136,-39.68707223,-35.8120617,-39.71000335,-39.46343623,-32.33400361,-40.28301904,-28.45815685,-35.52387571,-45.20999119,-35.49529667,-35.22964632,-47.79407585,-45.64216491,-39.22400059
601,-67.90707595,-69.00772672,-72.57218212,-67.93999168,-63.20146192,-67.49356068,-68.97212611,-65.29366411,-67.89177132,-72.34688235,-65.23173845,-71.21232475,-66.73000182,-71.16219172,-69.91494739,-70.43845545,-43.05102057,-40.96565881,-37.74677899,-37.65916152,-39.09703894,-39.28542539,-34.6401368,-33.85803159,-34.98333177,-43.19912043,-30.7628047,-37.6624572,-40.13609664,-49.34621068,-46.91033762,-38.76594816
602,-78.34430685,-69.26747811,-68.91825962,-68.09721405,-70.06379595,-73.48469806,-72.26433768,-67.50418818,-69.47891996,-70.91834326,-67.93163101,-69.1296937,-72.22176805,-72.6890107,-67.35796371,-70.32382278,-43.69280628,-34.67034128,-43.05387442,-40.03484475,-42.80030537,-49.5405256,-44.72324531,-33.35793804,-38.28931956,-41.86804759,-28.74599619,-37.39180137,-41.2310546,-39.5389104,-39.01057297,-39.31338206
603,-67.65181413,-66.35820653,-68.30007949,-72.70729494,-70.3209749,-73.30750106,-68.41866891,-75.40194455,-68.91168417,-65.55018249,-63.32069427,-70.78042355,-70.66410062,-71.09509635,-70.7664538,-70.12851214,-39.88558795,-41.67137865,-40.99397114,-47.96858778,-43.06704772,-37.7118149,-34.91007807,-32.22758144,-39.20221884,-40.10498251,-44.84840299,-47.2391206,-46.51342134,-36.63447176,-33.91719416,-40.96823941
604,-66.28713924,-74.87079892,-68.80380866,-72.47848873,-65.5952777,-66.52058743,-65.96011619,-62.75341341,-73.12240864,-68.04078811,-73.56744979,-69.87821731,-70.08828451,-68.86157057,-69.09554951,-64.49370739,-38.47820149,-41.26984161,-38.6284067,-32.16419736,-29.33740523,-38.30327969,-39.95597637,-37.99265458,-39.81029709,-45.17513415,-39.15693968,-45.39740456,-36.68187208,-41.75962897,-46.27090081,-36.7911568
605,-67.11806035,-69.66066828,-65.67640054,-66.36278986,-69.88503758,-65.32363481,-65.7271609,-70.49657566,-73.75553526,-75.57101856,-71.00921541,-72.29095523,-68.54636083,-71.77359814,-71.23353926,-74.22680147,-46.72554551,-42.22478988,-41.46182252,-34.92589617,-35.8203325,-43.29825581,-47.47087363,-34.29052155,-38.51729251,-34.69690164,-37.19587612,-38.53758652,-38.15135685,-42.19318981,-38.23307281,-39.33651759
606,-73.23845691,-69.70416154,-68.47958242,-65.25808295,-71.0717274,-69.63172089,-72.75356414,-73.18248597,-69.61179908,-69.86036622,-71.75962769,-70.3744557,-68.60377401,-68.27691533,-68.30621625,-69.04462211,-41.68914127,-35.78968486,-44.4599912,-49.3343246,-33.68796997,-37.48490497,-38.73775677,-40.51926857,-32.37863979,-45.64496444,-43.47664252,-35.68427976,-41.58731022,-30.10674822,-41.43597861,-44.84414133
607,-68.41464188,-68.38225136,-73.25410543,-70.49998854,-72.81493037,-72.45219063,-66.79233491,-70.67021494,-65.37165824,-69.86072621,-66.67628971,-71.39948611,-64.12481067,-74.77137635,-69.40010895,-67.70947467,-35.49604682,-37.36170019,-38.81367953,-34.72135276,-36.77880053,-38.93924438,-35.17012515,-39.06398387,-41.32672441,-35.90159435,-31.97982011,-36.34519152,-45.77446729,-51.51730816,-31.20256403,-45.27652578
608,-66.8575523,-72.02915303,-70.39801575,-69.74964445,-71.04492774,-67.32937851,-72.09950147,-80.47455561,-69.8963645,-71.27849356,-67.9527902,-70.73808449,-72.51401243,-76.22822363,-71.09599772,-75.93214394,-38.29371133,-43.29978478,-42.03436681,-29.22465422,-42.08112388,-37.27737847,-43.62751991,-42.77903649,-41.25425818,-42.19519612,-40.49096684,-50.09399242,-38.73854371,-43.58361082,-37.61657953,-45.66998349
609,-67.80711313,-69.13541443,-73.78322684,-68.06198973,-62.49650637,-68.03728738,-67.21769529,-75.44853571,-65.61947635,-71.87272251,-67.69501003,-70.24050397,-67.73764985,-65.69806384,-69.11367575,-62.76391665,-39.35582682,-41.23342501,-32.57108051,-41.53356836,-38.90826119,-35.53194587,-36.15924471,-41.93961899,-45.33756829,-43.50615961,-37.95981076,-34.82827441,-49.38161621,-42.8454628,-35.79389109,-36.42422283
610,-75.48022471,-70.97213739,-70.18636318,-72.27770689,-66.2546904,-63.06460034,-74.04780864,-72.74517542,-64.14779478,-69.03962089,-70.79825413,-70.4255493,-70.15221837,-66.38239355,-66.87734803,-68.80718597,-34.90243701,-41.10011533,-43.01346738,-29.78543965,-40.14796876,-44.83862433,-42.70707597,-39.85562916,-39.68360428,-46.90385519,-39.69902353,-38.99003551,-45.05643966,-41.98912539,-45.80855569,-49.48204982
611,-65.64882426,-70.26502566,-69.70478775,-71.78326807,-71.73678037,-73.50237492,-69.74891253,-68.8537119,-72.37740582,-69.85458049,-63.02287698,-69.78144494,-68.9172543,-73.01594046,-71.05737668,-62.86056679,-39.3994905,-40.27006198,-33.69826907,-39.82941255,-29.19055181,-34.19260233,-42.68673773,-48.07678307,-27.39326888,-43.85851923,-46.1159146,-41.65106954,-42.8558242,-41.36303523,-37.94312389,-43.56591627
612,-69.35817787,-69.28193766,-75.92295183,-68.41099519,-69.27680404,-66.04714849,-70.52128568,-70.88083648,-67.34961533,-73.76287382,-68.1739448,-70.2961795,-63.5208572,-71.57630736,-71.15825308,-70.47284931,-40.73685004,-32.51464865,-48.06199476,-36.72523835,-41.93965062,-31.6894551,-36.88601845,-37.65750299,-41.26473725,-34.77495811,-35.54837117,-31.8754935,-41.882768,-38.83870634,-44.08002942,-41.24090572
613,-67.97418058,-70.70773413,-73.75230932,-68.08087658,-72.12500662,-65.16624756,-62.16427359,-75.554046,-66.30185523,-65.55666895,-70.01502942,-69.65387166,-69.58666804,-67.20891104,-72.48882226,-65.76533621,-39.38480454,-31.74388163,-34.67526563,-34.65631927,-41.85705409,-44.89748789,-37.73534674,-36.03353813,-38.44707542,-48.78009215,-41.44793428,-35.43053115,-42.538178,-44.30850479,-37.16134251,-40.88943459
614,-78.22160974,-65.14853551,-68.37764474,-71.03266093,-68.20585649,-67.99999197,-73.28653649,-70.51712131,-74.09729877,-64.35647862,-68.98837225,-68.62126583,-76.52784618,-69.24179672,-72.55663868,-71.97189592,-41.83014904,-32.94392678,-36.12862491,-35.78292799,-35.93351019,-41.12255264,-31.15659265,-39.79962316,-45.53079731,-39.87949665,-43.1021625,-40.71989428,-44.76391216,-35.69506942,-44.32471754,-44.43643915
615,-69.27447695,-66.22198405,-69.92457823,-69.58923738,-69.4904768,-69.21664445,-67.54565821,-74.13253079,-73.85839251,-72.00257808,-70.37270342,-73.3850366,-72.83276078,-72.68684793,-66.76388759,-69.15552923,-43.9240737,-44.9123142,-42.88983749,-39.79259434,-37.21949206,-42.44876459,-49.13428855,-39.35689049,-47.30060798,-42.27780256,-42.70419145,-39.10593544,-38.79876307,-36.62916595,-36.15280994,-46.20665807
616,-74.12435393,-71.30309572,-68.71085407,-68.1140465,-74.21132776,-72.11480166,-68.95338622,-71.59456935,-69.31494997,-67.43497853,-67.43516791,-71.44465099,-72.82619611,-64.56260106,-72.75433778,-71.55475096,-36.35047764,-40.47759765,-39.83508908,-44.29624409,-47.31020232,-46.70909276,-32.91719145,-37.56376361,-35.02677548,-30.66935687,-46.89289382,-37.5989822,-49.62048097,-37.79288415,-35.78876311,-42.65836884
617,-67.8252379,-73.80010923,-72.57844441,-65.60255488,-69.11221954,-71.67341778,-63.88392781,-74.25448335,-66.72362225,-67.77913785,-69.23843477,-66.12586836,-68.03005857,-67.48677166,-69.31694452,-73.98542119,-43.20414896,-40.78328393,-46.50343062,-43.79902247,-36.26932784,-41.58449419,-35.93707528,-44.0421594,-43.49941757,-29.53514619,-37.33107915,-43.6930218,-34.44539244,-39.27560788,-44.15541718,-38.51834013
618,-68.62417075,-71.96010117,-73.65024549,-71.64111198,-68.97644533,-71.51445072,-66.5836859,-69.8863267,-69.4180475,-66.85277089,-73.48439219,-70.64475148,-70.44732127,-68.58611013,-68.8584856,-74.32907444,-41.10878313,-39.69810818,-42.55706814,-41.76443184,-40.25733131,-48.05184593,-37.40240437,-37.66121397,-42.47550691,-40.54262511,-26.10167449,-41.10397492,-47.1957193,-43.62183095,-33.00097552,-39.94907908
619,-71.36183004,-68.13418451,-70.61282411,-65.52793087,-68.44751901,-74.70017638,-68.4442619,-66.50280341,-67.18248714,-68.80595041,-70.32473423,-70.31281896,-69.99264111,-73.15170934,-67.15254161,-71.14126823,-36.95138048,-41.01771919,-38.96435258,-36.87800419,-29.90506309,-37.95552723,-44.92948062,-41.17092292,-37.00935429,-43.36777614,-36.30091312,-33.50621452,-41.20338844,-38.57086867,-34.41335688,-37.37067024
620,-66.64299911,-67.62414413,-64.56009246,-69.1638939,-69.02951948,-68.50496529,-70.22796074,-71.10577204,-70.7737153,-74.48876774,-67.47772304,-69.08429267,-70.94198367,-67.45535808,-71.40933626,-66.96895815,-37.98403115,-39.89842348,-30.66088783,-45.7828029,-41.36082697,-41.57723605,-35.45442718,-45.89193883,-39.92025476,-47.6038266,-47.55976572,-39.24931371,-45.04351524,-42.90348826,-40.34543771,-32.0326416
