,NAME,NAICS2017_LABEL,OWNER_SEX_LABEL,OWNER_ETH_LABEL,OWNER_RACE_LABEL,OWNER_VET_LABEL,QDESC_LABEL,OWNCHAR_LABEL,OWNPDEMP,OWNPDEMP_PCT,OWNPDEMP_S,OWNPDEMP_PCT_S
3050,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Health,692,13.5,20.5,2.3
3051,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Physics and astronomy,0,0.0,0.0,0.0
3052,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Science and mathematics teacher education,0,0.0,0.0,0.0
3053,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Other science and engineering related fields, not listed above",271,5.3,46.7,2.5
3054,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Art and humanities fields,272,5.3,35.8,2.1
3055,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Education, except science and math teacher education",489,9.5,32.3,3.6
3056,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Management and administration fields,1240,24.2,17.1,3.6
3057,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Sales and marketing fields,225,4.4,30.4,1.5
3058,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Social service and related fields,0,0.0,0.0,0.0
3059,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Other non-science and non-engineering related fields, not listed above",751,14.6,20.2,2.7
3060,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Total reporting,5129,100.0,9.4,0.0
3061,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Item not reported,0,0.0,0.0,0.0
3062,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"No Bachelor's, Master's, Doctorate, or Professional Degree",6999,0.0,6.4,0.0
3063,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,25 to 34,579,5.0,22.5,1.1
3064,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,35 to 44,2750,23.8,10.3,2.6
3065,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,45 to 54,2141,18.5,18.0,3.3
3066,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,55 to 64,3439,29.7,8.8,2.3
3067,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,65 or over,2670,23.1,12.0,2.6
3068,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Total reporting,11577,100.0,2.8,0.0
3069,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Item not reported,559,0.0,33.3,0.0
3070,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Not important,1866,16.1,12.9,2.0
3071,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Somewhat important,3316,28.6,10.9,2.7
3072,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Very important,6390,55.2,4.3,2.6
3073,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Not important,2487,21.5,11.0,2.2
3074,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Somewhat important,3747,32.4,8.1,2.2
3075,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Very important,5334,46.1,5.9,2.7
3076,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Not important,2027,17.5,16.6,2.8
3077,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Somewhat important,3887,33.6,9.0,2.5
3078,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Very important,5648,48.8,5.9,2.9
3079,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Not important,1690,14.6,15.1,2.2
3080,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Somewhat important,3629,31.3,9.1,2.3
3081,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Very important,6252,54.0,5.2,2.9
3082,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Not important,2124,18.3,16.9,3.0
3083,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Somewhat important,3696,31.9,7.3,2.2
3084,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Very important,5703,49.2,5.8,2.5
3085,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Not important,8864,76.5,4.2,3.0
3086,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Somewhat important,2043,17.6,16.4,2.6
3087,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Very important,627,5.4,19.6,1.1
3088,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Not important,3476,30.0,8.5,2.5
3089,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Somewhat important,4587,39.6,8.9,2.8
3090,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Very important,3512,30.3,7.0,2.3
3091,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Start my own business: Not important,3007,26.0,11.4,2.5
3092,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Start my own business: Somewhat important,4511,38.9,5.1,1.9
3093,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Start my own business: Very important,4052,35.0,6.1,2.3
3094,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Friend or family role model: Not important,5821,50.3,4.0,2.1
3095,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Friend or family role model: Somewhat important,3254,28.1,10.4,2.5
3096,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Friend or family role model: Very important,2492,21.5,7.1,1.5
3097,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Other: Not important,9450,81.6,2.1,1.2
3098,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Other: Somewhat important,873,7.5,22.1,1.6
3099,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Other: Very important,847,7.3,16.1,1.2
3100,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Carry on family business: Not important,7605,65.7,3.5,2.9
3101,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Carry on family business: Somewhat important,1890,16.3,13.4,1.8
3102,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Carry on family business: Very important,1979,17.1,12.9,1.9
3103,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Help my community: Not important,4789,41.3,6.2,2.4
